index,SOYBEAN,MILKWET,CORN,BTP,BUND,US10,EDOLLAR,CAC,DAX,NASDAQ,NOK,GOLD,SILVER,COPPER,ETHANOL,VIX
1971-10-05,,,,,,,,,,,,,2.68719724201149,,,
1971-10-06,,,,,,,,,,,,,-1.75760000000023,,,
1971-10-07,,,,,,,,,,,,,-1.21680000000005,,,
1971-10-08,,,,,,,,,,,,,4.86720000000018,,,
1971-10-11,,,,,,,,,,,,,0,,,
1971-10-12,,,,,,,,,,,,,2.16319999999976,,,
1971-10-13,,,,,,,,,,,,,-2.29840000000041,,,
1971-10-14,,,,,,,,,,,,,-0.405600000000015,,,
1971-10-15,,,,,,,,,,,,,-1.89279999999943,,,
1971-10-18,,,,,,,,,,,,,-1.4871999999999,,,
1971-10-19,,,,,,,,,,,,,3.51519999999997,,,
1971-10-20,,,,,,,,,,,,,2.29839999999993,,,
1971-10-21,,,,,,,,,,,,,-1.0815999999994,,,
1971-10-22,,,,,,,,,,,,,0,,,
1971-10-25,,,,,,,,,,,,,0,,,
1971-10-26,,,,,,,,,,,,,-2.02800000000056,,,
1971-10-27,,,,,,,,,,,,,5.00239999999987,,,
1971-10-28,,,,,,,,,,,,,-1.35199999999925,,,
1971-10-29,,,,,,,,,,,,,0.811200000000031,,,
1971-11-01,,,,,,,,,,,,,2.16319999999928,,,
1971-11-02,,,,,,,,,,,,,0,,,
1971-11-03,,,,,,,,,,,,,-1.75759999999927,,,
1971-11-04,,,,,,,,,,,,,1.21680000000005,,,
1971-11-05,,,,,,,,,,,,,-2.7040000000009,,,
1971-11-08,,,,,,,,,,,,,-1.4871999999999,,,
1971-11-09,,,,,,,,,,,,,0,,,
1971-11-10,,,,,,,,,,,,,1.21680000000005,,,
1971-11-11,,,,,,,,,,,,,-2.29839999999993,,,
1971-11-12,,,,,,,,,,,,,0.811200000000511,,,
1971-11-15,,,,,,,,,,,,,-1.35200000000117,,,
1971-11-16,,,,,,,,,,,,,0.946400000000676,,,
1971-11-17,,,,,,,,,,,,,0.675999999999865,,,
1971-11-18,,,,,,,,,,,,,1.35200000000069,,,
1971-11-19,,,,,,,,,,,,,-0.679983887731232,,,
1971-11-22,,,,,,,,,,,,,-0.303199999999832,,,
1971-11-23,,,,,,,,,,,,,1.21279999999987,,,
1971-11-24,,,,,,,,,,,,,-0.454800000000017,,,
1971-11-25,,,,,,,,,,,,,-0.032900671877736,,,
1971-11-26,,,,,,,,,,,,,-2.12240000000044,,,
1971-11-29,,,,,,,,,,,,,-0.606399999999125,,,
1971-11-30,,,,,,,,,,,,,0.303199999999832,,,
1971-12-01,,,,,,,,,,,,,-4.54800000000017,,,
1971-12-02,,,,,,,,,,,,,0.151600000000185,,,
